nam,ten_truong,ma_nganh,ten_nganh,diem_chuan,to_hop_mon,ghi_chu,university_id
2019,Đại học Y khoa Phạm Ngọc Thạch,7720201,Dược học,23.55,B00,NN >= 7.4; ĐTB12 >= 8.5; VA >= 6.25; TTNV <= 4; mã ngành TQ dành cho thí sinh có HK ngoài TP HCM,301
2019,Đại học Y khoa Phạm Ngọc Thạch,7720699,Khúc xạ nhãn khoa,21.75,B00,N1 >= 10; ĐTB12 >= 8.9; VA >= 6.25; TTNV <= 4; mã ngành TQ dành cho thí sinh có HK ngoài TP HCM,301
2019,Đại học Y khoa Phạm Ngọc Thạch,7720699TP,Khúc xạ nhãn khoa,21.55,B00,N1 >= 9; ĐTB12 >= 0; VA >= 0; TTNV <= 3; mã ngành TP dành cho thí sinh có HK tại TP HCM,301
2019,Đại học Y khoa Phạm Ngọc Thạch,7720601,Kỹ thuật xét nghiệm y học,22.6,B00,NN >= 5; ĐTB12 >= 8.8; VA >= 6; TTNV <= 2; mã ngành TQ dành cho thí sinh có HK ngoài TP HCM,301
2019,Đại học Y khoa Phạm Ngọc Thạch,7720602,Kỹ thuật hình ảnh y học,21.45,B00,NN >= 6.6; ĐTB12 >= 8.2; VA >= 4.25; TTNV <= 4; mã ngành TQ dành cho thí sinh có HK ngoài TP HCM,301
2019,Đại học Y khoa Phạm Ngọc Thạch,7720601TP,Kỹ thuật xét nghiệm y học,22.75,B00,NN >= 8.4; ĐTB12 >= 8.4; VA >= 6; TTNV <= 5; mã ngành TP dành cho thí sinh có HK tại TP HCM,301
2019,Đại học Y khoa Phạm Ngọc Thạch,7720602TP,Kỹ thuật hình ảnh y học,21.9,B00,NN >= 6.2; ĐTB12 >= 8.9; VA >= 4.5; TTNV <= 6; mã ngành TP dành cho thí sinh có HK tại TP HCM,301
2019,Đại học Y khoa Phạm Ngọc Thạch,7720501TP,Răng - Hàm - Mặt,24.5,B00,NN >= 9.2; ĐTB12 >= 9; VA >= 7.25; TTNV <= 2; mã ngành TP dành cho thí sinh có HK tại TP HCM,301
2019,Đại học Y khoa Phạm Ngọc Thạch,7720501,Răng- Hàm -Mặt,25.15,B00,NN >= 7.6; ĐTB12 >= 8.9; VA >= 7.08; TTNV <= 2; mã ngành TQ dành cho thí sinh có HK ngoài TP HCM,301
2019,Đại học Y khoa Phạm Ngọc Thạch,7720101TP,Y khoa,23.5,B00,NN >= 8.6; ĐTB12 >= 9.6; VA >= 7.75; TTNV <= 2; mã ngành TP dành cho thí sinh có HK tại TP HCM,301
2019,Đại học Y khoa Phạm Ngọc Thạch,7720701TP,Y tế công cộng,18.3,B00,NN >= 4.4; ĐTB12 >= 8.2; VA >= 5; TTNV <= 2; mã ngành TP dành cho thí sinh có HK tại TP HCM,301
2019,Đại học Y khoa Phạm Ngọc Thạch,7720101,Y khoa,24.65,B00,NN >= 5.6; ĐTB12 >= 8.3; VA >= 5; TTNV <= 1; mã ngành TQ dành cho thí sinh có HK ngoài TP HCM,301
2019,Đại học Y khoa Phạm Ngọc Thạch,7720701,Y tế công cộng,18.05,B00,NN >= 7; ĐTB12 >= 8; VA >= 4.75; TTNV <= 2; mã ngành TQ dành cho thí sinh có HK ngoài TP HCM,301
2020,Đại học Y khoa Phạm Ngọc Thạch,7720301TP,Điều dưỡng,23.7,B00,,301
2020,Đại học Y khoa Phạm Ngọc Thạch,7720301TQ,Điều dưỡng,23.45,B00,,301
2020,Đại học Y khoa Phạm Ngọc Thạch,7720401TP,Dinh dưỡng,23.0,B00,,301
2020,Đại học Y khoa Phạm Ngọc Thạch,7720401TQ,Dinh dưỡng,22.45,B00,,301
2020,Đại học Y khoa Phạm Ngọc Thạch,7720201TQ,Dược học,26.6,B00,,301
2020,Đại học Y khoa Phạm Ngọc Thạch,7720201TP,Dược học,26.05,B00,,301
2020,Đại học Y khoa Phạm Ngọc Thạch,7720699TQ,Khúc xạ nhãn khoa,21.15,B00,,301
2020,Đại học Y khoa Phạm Ngọc Thạch,7720699TP,Khúc xạ nhãn khoa,24.5,B00,,301
2020,Đại học Y khoa Phạm Ngọc Thạch,7720601TQ,Kỹ thuật xét nghiệm y học,25.5,B00,,301
2020,Đại học Y khoa Phạm Ngọc Thạch,7720602TQ,Kỹ thuật hình ảnh Y học,24.75,B00,,301
2020,Đại học Y khoa Phạm Ngọc Thạch,7720601TP,Kỹ thuật xét nghiệm y học,25.6,B00,,301
2020,Đại học Y khoa Phạm Ngọc Thạch,7720602TP,Kỹ thuật hình ảnh y học,24.65,B00,,301
2020,Đại học Y khoa Phạm Ngọc Thạch,7720501TQ,Răng - Hàm - Mặt,27.55,B00,,301
2020,Đại học Y khoa Phạm Ngọc Thạch,7720501TP,Răng - Hàm - Mặt,26.5,B00,,301
2020,Đại học Y khoa Phạm Ngọc Thạch,7720701TP,Y tế công cộng,20.4,B00,,301
2020,Đại học Y khoa Phạm Ngọc Thạch,7720101TQ,Y khoa,27.5,B00,,301
2020,Đại học Y khoa Phạm Ngọc Thạch,7720701TQ,Y tế công cộng,19.0,B00,,301
2020,Đại học Y khoa Phạm Ngọc Thạch,7720101TP,Y khoa,26.35,B00,,301
2021,Đại học Y khoa Phạm Ngọc Thạch,7720301TP,Điều dưỡng,24.25,B00,NN>=9;DTB12 >=9.7;VA >=8;TTNV <=4,301
2021,Đại học Y khoa Phạm Ngọc Thạch,7720301TQ,Điều dưỡng,24.0,B00,NN>=8.6;DTB12 >=8.6;VA >=7.5;TTNV <=5,301
2021,Đại học Y khoa Phạm Ngọc Thạch,7720401TP,Dinh dưỡng,23.8,B00,NN>=0;DTB12 >=0;VA >=0;TTNV <=7,301
2021,Đại học Y khoa Phạm Ngọc Thạch,7720401TQ,Dinh dưỡng,23.45,B00,NN>=0;DTB12 >=0;VA >=0;TTNV <=8,301
2021,Đại học Y khoa Phạm Ngọc Thạch,7720201TQ,Dược học,26.35,B00,NN>=7;DTB12 >=9;VA >=6.75;TTNV <=1,301
2021,Đại học Y khoa Phạm Ngọc Thạch,7720201TP,Dược học,26.15,B00,NN>=8.2;DTB12 >=8.8;VA >=6.5;TTNV <=2,301
2021,Đại học Y khoa Phạm Ngọc Thạch,7720699TQ,Khúc xạ nhãn khoa,24.7,B00,NN>=8.8;DTB12 >=8.6;VA >=7;TTNV <=5,301
2021,Đại học Y khoa Phạm Ngọc Thạch,7720699TQ,Khúc xạ nhãn khoa,24.9,B00,NN>=9.6;DTB12 >=8.7;VA >=7;TTNV <=6,301
2021,Đại học Y khoa Phạm Ngọc Thạch,7720602TP,Kỹ thuật hình ảnh y học,24.85,B00,NN>=8.4;DTB12 >=9.6;VA >=7.75;TTNV <=1,301
2021,Đại học Y khoa Phạm Ngọc Thạch,7720601TQ,Kỹ thuật xét nghiệm y học,25.7,B00,NN>=6;DTB12 >=8.2;VA >=5.75;TTNV <=7,301
2021,Đại học Y khoa Phạm Ngọc Thạch,7720602TQ,Kỹ thuật hình ảnh Y học,24.7,B00,NN>=7.8;DTB12 >=8.9;VA >=4.5;TTNV <=8,301
2021,Đại học Y khoa Phạm Ngọc Thạch,7720601TP,Kỹ thuật xét nghiệm y học,25.6,B00,NN>=8.6;DTB12 >=9.2;VA >=5.25;TTNV <=1,301
2021,Đại học Y khoa Phạm Ngọc Thạch,7720501TQ,Răng - Hàm - Mặt,27.35,B00,NN>=9;DTB12 >=8.9;VA >=6.5;TTNV <=4,301
2021,Đại học Y khoa Phạm Ngọc Thạch,7720501TP,Răng - Hàm - Mặt,26.6,B00,NN>=6;DTB12 >=7.8;VA >=5.5;TTNV <=1,301
2021,Đại học Y khoa Phạm Ngọc Thạch,7720701TQ,Y tế công cộng,21.35,B00,NN>=6.2;DTB12 >=7.7;VA >=7.5;TTNV <=1,301
2021,Đại học Y khoa Phạm Ngọc Thạch,7720701TP,Y tế công cộng,23.15,B00,NN>=7.4;DTB12 >=8.6;VA >=7;TTNV <=3,301
2021,Đại học Y khoa Phạm Ngọc Thạch,7720101TQ,Y khoa,27.35,B00,NN>=9.4;DTB12 >=8.7;VA >=6.5;TTNV <=2,301
2021,Đại học Y khoa Phạm Ngọc Thạch,7720101TP,Y khoa,26.35,B00,NN>=10;DTB12 >=9.3;VA >=7.75;TTNV <=2,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720301TQ,Điều dưỡng,19.05,B00,,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720301TP,Điều dưỡng,19.0,B00,,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720401TQ,Dinh dưỡng,19.1,B00,,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720401TP,Dinh dưỡng,18.1,B00,,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720201TQ,Dược học,25.45,B00,,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720201TP,Dược học,25.45,B00,,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720699TQ,Khúc xạ nhãn khoa,22.8,B00,,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720699TP,Khúc xạ nhãn khoa,24.5,B00,,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720601TP,Kỹ thuật xét nghiệm y học,24.85,B00,,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720603TP,Kỹ thuật phục hồi chức năng,19.0,B00,,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720602TP,Kỹ thuật hình ảnh y học,23.6,B00,,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720601TQ,Kỹ thuật xét nghiệm y học,24.2,B00,,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720603TQ,Kỹ thuật phục hồi chức năng,19.2,B00,,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720602TQ,Kỹ thuật hình ảnh Y học,21.7,B00,,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720501TQ,Răng - Hàm - Mặt,26.65,B00,,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720501TP,Răng - Hàm - Mặt,26.1,B00,,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720701TQ,Y tế công cộng,18.8,B00,,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720101TP,Y khoa,25.85,B00,,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720701TP,Y tế công cộng,18.35,B00,,301
2022,Đại học Y khoa Phạm Ngọc Thạch,7720101TQ,Y khoa,26.65,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720301TP,Điều dưỡng,22.4,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720301TQ,Điều dưỡng,22.4,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720401TQ,Dinh dưỡng,21.8,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720401TP,Dinh dưỡng,22.25,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720201TP,Dược học,25.8,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720201TQ,Dược học,25.25,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720699TP,Khúc xạ nhãn khoa,23.75,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720699TQ,Khúc xạ nhãn khoa,23.57,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720603TP,Kỹ thuật phục hồi chức năng,23.13,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720601TQ,Kỹ thuật xét nghiệm y học,24.47,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720602TQ,Kỹ thuật hình ảnh Y học,23.61,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720603TQ,Kỹ thuật phục hồi chức năng,23.09,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720601TP,Kỹ thuật xét nghiệm y học,24.54,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720602TP,Kỹ thuật hình ảnh y học,23.45,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720501TQ,Răng - Hàm - Mặt,26.28,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720501TP,Răng - Hàm - Mặt,26.0,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720701TQ,Y tế công cộng,18.35,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720101TP,Y khoa,25.9,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720701TP,Y tế công cộng,18.85,B00,,301
2023,Đại học Y khoa Phạm Ngọc Thạch,7720101TQ,Y khoa,26.31,B00,,301
2024,Đại học Y khoa Phạm Ngọc Thạch,7720301,Điều dưỡng,23.57,"B00, B03",,301
2024,Đại học Y khoa Phạm Ngọc Thạch,7720401,Dinh dưỡng,23.2,B00,,301
2024,Đại học Y khoa Phạm Ngọc Thạch,7720201,Dược học,25.51,B00,,301
2024,Đại học Y khoa Phạm Ngọc Thạch,7720302,Hộ sinh,22.4,B00,,301
2024,Đại học Y khoa Phạm Ngọc Thạch,7720699,Khúc xạ nhãn khoa,24.06,"A00, B00",,301
2024,Đại học Y khoa Phạm Ngọc Thạch,7720601,Kỹ thuật xét nghiệm y học,24.9,B00,,301
2024,Đại học Y khoa Phạm Ngọc Thạch,7720603,Kỹ thuật phục hồi chức năng,24.01,B00,,301
2024,Đại học Y khoa Phạm Ngọc Thạch,7720602,Kỹ thuật hình ảnh y học,24.1,"A00, B00",,301
2024,Đại học Y khoa Phạm Ngọc Thạch,7720501,Răng- Hàm -Mặt,26.49,B00,,301
2024,Đại học Y khoa Phạm Ngọc Thạch,7720101,Y khoa,26.57,B00,,301
2024,Đại học Y khoa Phạm Ngọc Thạch,7720115,Y học cổ truyền,24.6,B00,,301
2024,Đại học Y khoa Phạm Ngọc Thạch,7720701,Y tế công cộng,21.35,"A00, B00, B03",,301
2025,Đại học Y khoa Phạm Ngọc Thạch,7720301,Điều dưỡng,19.6,"B00, B03, B08",,301
2025,Đại học Y khoa Phạm Ngọc Thạch,7720401,Dinh dưỡng,18.0,"A00, B00",,301
2025,Đại học Y khoa Phạm Ngọc Thạch,7720201,Dược học,22.0,B00,,301
2025,Đại học Y khoa Phạm Ngọc Thạch,7720302,Hộ sinh,19.6,"B00, B03, B08",,301
2025,Đại học Y khoa Phạm Ngọc Thạch,7720699,Khúc xạ nhãn khoa,21.0,"A00, A01, B00",,301
2025,Đại học Y khoa Phạm Ngọc Thạch,7720601,Kỹ thuật xét nghiệm y học,21.5,B00,,301
2025,Đại học Y khoa Phạm Ngọc Thạch,7720603,Kỹ thuật phục hồi chức năng,21.25,"A00, A01, B00",,301
2025,Đại học Y khoa Phạm Ngọc Thạch,7720602,Kỹ thuật hình ảnh y học,20.55,"A00, B00",,301
2025,Đại học Y khoa Phạm Ngọc Thạch,7720501,Răng- Hàm -Mặt,25.26,B00,,301
2025,Đại học Y khoa Phạm Ngọc Thạch,7720101,Y khoa,25.55,B00,,301
2025,Đại học Y khoa Phạm Ngọc Thạch,7720701,Y tế công cộng,18.0,"A00, B00, B03, B08",,301
2025,Đại học Y khoa Phạm Ngọc Thạch,7720115,Y học cổ truyền,21.1,B00,,301
2018,Đại học Y Dược TP HCM,7720301_02,Điều dưỡng chuyên ngành Hộ sinh,19.0,B00,,298
2018,Đại học Y Dược TP HCM,7720301,Điều dưỡng,20.15,B00,,298
2018,Đại học Y Dược TP HCM,7720301_03,Điều dưỡng chuyên ngành Gây mê hồi sức,20.0,B00,,298
2018,Đại học Y Dược TP HCM,7720401,Dinh dưỡng,20.25,B00,,298
2018,Đại học Y Dược TP HCM,7720201,Dược học,22.3,B00,,298
2018,Đại học Y Dược TP HCM,7720603,Kỹ thuật phục hồi chức năng,19.75,B00,,298
2018,Đại học Y Dược TP HCM,7720602,Kỹ thuật hình ảnh y học,20.25,B00,,298
2018,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng,21.25,B00,,298
2018,Đại học Y Dược TP HCM,7720601,Kỹ thuật xét nghiệm y học,21.5,B00,,298
2018,Đại học Y Dược TP HCM,7720501,Răng- Hàm -Mặt,24.45,B00,,298
2018,Đại học Y Dược TP HCM,7720101,Y khoa,24.95,B00,,298
2018,Đại học Y Dược TP HCM,7720115,Y học cổ truyền,20.95,B00,,298
2018,Đại học Y Dược TP HCM,7720701,Y tế công cộng,18.0,B00,,298
2018,Đại học Y Dược TP HCM,7720110,Y học dự phòng,19.0,B00,,298
2019,Đại học Y Dược TP HCM,7720301,Điều dưỡng,21.5,B00,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2019,Đại học Y Dược TP HCM,7720301_03,Điều dưỡng chuyên ngành Gây mê hồi sức,21.25,B00,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2019,Đại học Y Dược TP HCM,7720301_02,Điều dưỡng chuyên ngành Hộ sinh,20.0,B00,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2019,Đại học Y Dược TP HCM,7720401,Dinh dưỡng,21.7,B00,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2019,Đại học Y Dược TP HCM,7720201,Dược học,23.85,B00,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2019,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng,22.55,B00,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2019,Đại học Y Dược TP HCM,7720602,Kỹ thuật hình ảnh y học,22.0,B00,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2019,Đại học Y Dược TP HCM,7720601,Kỹ thuật xét nghiệm y học,23.0,B00,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2019,Đại học Y Dược TP HCM,7720603,Kỹ thuật phục hồi chức năng,21.1,B00,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2019,Đại học Y Dược TP HCM,7720501,Răng- Hàm -Mặt,26.1,B00,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2019,Đại học Y Dược TP HCM,7720115,Y học cổ truyền,22.4,B00,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2019,Đại học Y Dược TP HCM,7720110,Y học dự phòng,20.5,B00,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2019,Đại học Y Dược TP HCM,7720701,Y tế công cộng,18.5,B00,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2019,Đại học Y Dược TP HCM,7720101,Y khoa,26.7,B00,"Điểm trúng tuyển đã cộng điểm ưu tiên về khu vực, đối tượng",298
2020,Đại học Y Dược TP HCM,7720301_02,Điều dưỡng chuyên ngành Hộ sinh,22.5,B00,,298
2020,Đại học Y Dược TP HCM,2023&rpar;,Điều dưỡng chuyên ngành Hộ sinh &lpar;Chỉ tuyển nữ&rpar;  7720501_02 &lpar;trước,27.1,B00,,298
2020,Đại học Y Dược TP HCM,7720301_04,Điều dưỡng (Kết hợp chứng chỉ tiếng Anh quốc tế),21.65,B00,,298
2020,Đại học Y Dược TP HCM,7720301_03,Điều dưỡng chuyên ngành Gây mê hồi sức,23.5,B00,,298
2020,Đại học Y Dược TP HCM,7720301,Điều dưỡng,23.65,B00,,298
2020,Đại học Y Dược TP HCM,7720401,Dinh dưỡng,23.4,B00,,298
2020,Đại học Y Dược TP HCM,7720201_02,Dược học (Kết hợp chứng chỉ tiếng Anh quốc tế),24.2,"A00, B00",,298
2020,Đại học Y Dược TP HCM,7720201,Dược học,26.2,"A00, B00",,298
2020,Đại học Y Dược TP HCM,7720602,Kỹ thuật hình ảnh y học,24.45,B00,,298
2020,Đại học Y Dược TP HCM,7720601,Kỹ thuật xét nghiệm y học,25.35,B00,,298
2020,Đại học Y Dược TP HCM,7720603,Kỹ thuật phục hồi chức năng,23.5,B00,,298
2020,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng,24.85,B00,,298
2020,Đại học Y Dược TP HCM,7720501,Răng- Hàm -Mặt,28.0,B00,,298
2020,Đại học Y Dược TP HCM,7720101,Y khoa,28.45,B00,,298
2020,Đại học Y Dược TP HCM,7720115,Y học cổ truyền,25.0,B00,,298
2020,Đại học Y Dược TP HCM,7720701,Y tế công cộng,19.0,B00,,298
2020,Đại học Y Dược TP HCM,7720110,Y học dự phòng,21.95,B00,,298
2020,Đại học Y Dược TP HCM,7720101_02,Y khoa (có CC Tiếng Anh),27.7,B00,,298
2021,Đại học Y Dược TP HCM,2023&rpar;,Điều dưỡng chuyên ngành Hộ sinh &lpar;Chỉ tuyển nữ&rpar;  7720501_02 &lpar;trước,27.4,B00,,298
2021,Đại học Y Dược TP HCM,7720301_04,Điều dưỡng (Kết hợp chứng chỉ tiếng Anh quốc tế),22.8,B00,,298
2021,Đại học Y Dược TP HCM,7720301,Điều dưỡng,24.1,B00,,298
2021,Đại học Y Dược TP HCM,7720301_03,Điều dưỡng chuyên ngành Gây mê hồi sức,24.15,B00,,298
2021,Đại học Y Dược TP HCM,7720401,Dinh dưỡng,24.0,B00,,298
2021,Đại học Y Dược TP HCM,7720201_02,Dược học (Kết hợp chứng chỉ tiếng Anh quốc tế),24.5,"A00, B00",,298
2021,Đại học Y Dược TP HCM,7720201,Dược học,26.25,"A00, B00",,298
2021,Đại học Y Dược TP HCM,7720302,Hộ sinh,23.25,B00,,298
2021,Đại học Y Dược TP HCM,7720603,Kỹ thuật phục hồi chức năng,24.1,B00,,298
2021,Đại học Y Dược TP HCM,7720601,Kỹ thuật xét nghiệm y học,25.45,B00,,298
2021,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng,25.0,B00,,298
2021,Đại học Y Dược TP HCM,7720602,Kỹ thuật hình ảnh y học,24.8,B00,,298
2021,Đại học Y Dược TP HCM,7720501,Răng- Hàm -Mặt,27.65,B00,,298
2021,Đại học Y Dược TP HCM,7720701,Y tế công cộng,22.0,B00,,298
2021,Đại học Y Dược TP HCM,7720101,Y khoa,28.2,B00,,298
2021,Đại học Y Dược TP HCM,7720110,Y học dự phòng,23.9,B00,,298
2021,Đại học Y Dược TP HCM,7720101_02,Y khoa (có CC Tiếng Anh),27.65,B00,,298
2021,Đại học Y Dược TP HCM,7720115,Y học cổ truyền,25.2,B00,,298
2022,Đại học Y Dược TP HCM,2023&rpar;,Điều dưỡng chuyên ngành Hộ sinh &lpar;Chỉ tuyển nữ&rpar;  7720501_02 &lpar;trước,26.25,B00,,298
2022,Đại học Y Dược TP HCM,7720301_04,Điều dưỡng (Kết hợp chứng chỉ tiếng Anh quốc tế),20.3,B00,,298
2022,Đại học Y Dược TP HCM,7720301,Điều dưỡng,20.3,B00,,298
2022,Đại học Y Dược TP HCM,7720301_03,Điều dưỡng chuyên ngành Gây mê hồi sức,23.25,B00,,298
2022,Đại học Y Dược TP HCM,7720401,Dinh dưỡng,20.35,B00,,298
2022,Đại học Y Dược TP HCM,7720401_02,Dinh dưỡng (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),22.5,B05,,298
2022,Đại học Y Dược TP HCM,7720401_02,Dinh dưỡng (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),20.95,B00,,298
2022,Đại học Y Dược TP HCM,7720201_02,Dược học (Kết hợp chứng chỉ tiếng Anh quốc tế),23.85,"A00, B00",,298
2022,Đại học Y Dược TP HCM,7720201,Dược học,25.5,"A00, B00",,298
2022,Đại học Y Dược TP HCM,7720302,Hộ sinh,19.05,B00,,298
2022,Đại học Y Dược TP HCM,7720603,Kỹ thuật phục hồi chức năng,20.6,B00,,298
2022,Đại học Y Dược TP HCM,7720502_02,Kỹ thuật phục hình răng (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),23.45,B00,,298
2022,Đại học Y Dược TP HCM,7720601,Kỹ thuật xét nghiệm y học,24.5,B00,,298
2022,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng,24.3,B00,,298
2022,Đại học Y Dược TP HCM,7720502_02,Kỹ thuật phục hình răng (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),20.95,B00,,298
2022,Đại học Y Dược TP HCM,7720602,Kỹ thuật hình ảnh y học,23.0,B00,,298
2022,Đại học Y Dược TP HCM,7720501,Răng- Hàm -Mặt,27.0,B00,,298
2022,Đại học Y Dược TP HCM,7720115_02,Y học cổ truyền (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),22.5,B05,,298
2022,Đại học Y Dược TP HCM,7720101_02,Y khoa (có CC Tiếng Anh),26.6,B01,,298
2022,Đại học Y Dược TP HCM,7720701,Y tế công cộng,19.1,B00,,298
2022,Đại học Y Dược TP HCM,7720110_02,Y học dự phòng (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),23.35,B03,,298
2022,Đại học Y Dược TP HCM,7720110,Y học dự phòng,21.0,B02,,298
2022,Đại học Y Dược TP HCM,7720115_02,Y học cổ truyền (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),23.35,B03,,298
2022,Đại học Y Dược TP HCM,7720101_02,Y khoa (có CC Tiếng Anh),26.6,B01,,298
2022,Đại học Y Dược TP HCM,7720701_02,Y tế công cộng (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),22.25,B00,,298
2022,Đại học Y Dược TP HCM,7720115,Y học cổ truyền,24.2,B04,,298
2022,Đại học Y Dược TP HCM,7720101,Y khoa,27.55,B00,,298
2023,Đại học Y Dược TP HCM,2023&rpar;,Điều dưỡng chuyên ngành Hộ sinh &lpar;Chỉ tuyển nữ&rpar;  7720501_02 &lpar;trước,26.75,B00,Sửa tên: Ngành Răng - Hàm - Mặt kết hợp chứng chỉ tiếng Anh quốc tế,298
2023,Đại học Y Dược TP HCM,7720301_04,Điều dưỡng (Kết hợp chứng chỉ tiếng Anh quốc tế),21.6,"A00, B00",,298
2023,Đại học Y Dược TP HCM,2023&rpar;,Điều dưỡng chuyên ngành Hộ sinh &lpar;Chỉ tuyển nữ&rpar;  7720501_02 &lpar;trước,26.96,B00,,298
2023,Đại học Y Dược TP HCM,7720301,Điều dưỡng,23.15,"A00, B00",,298
2023,Đại học Y Dược TP HCM,7720301_03,Điều dưỡng chuyên ngành Gây mê hồi sức,23.88,"A00, B00",,298
2023,Đại học Y Dược TP HCM,7720401_02,Dinh dưỡng (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),21.45,"A00, B00",,298
2023,Đại học Y Dược TP HCM,7720401,Dinh dưỡng,23.4,"A00, B00",,298
2023,Đại học Y Dược TP HCM,7720201,Dược học,25.5,"A00, B00",,298
2023,Đại học Y Dược TP HCM,7720201_02,Dược học (Kết hợp chứng chỉ tiếng Anh quốc tế),24.0,"A00, B00",,298
2023,Đại học Y Dược TP HCM,7720302,Hộ sinh,21.35,"A00, B00",,298
2023,Đại học Y Dược TP HCM,7720302_02,Hộ sinh &lpar;Kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế&rpar;,23.0,"A00, B00",,298
2023,Đại học Y Dược TP HCM,7720502,Kỹ thuật phục hình răng,24.54,"A00, B00",,298
2023,Đại học Y Dược TP HCM,7720603,Kỹ thuật phục hồi chức năng,23.35,"A00, B00",,298
2023,Đại học Y Dược TP HCM,7720601,Kỹ thuật xét nghiệm y học,24.59,"A00, B00",,298
2023,Đại học Y Dược TP HCM,7720502_02,Kỹ thuật phục hình răng (kết hợp sơ tuyển chứng chỉ tiếng Anh quốc tế),22.55,"A00, B00",,298
2023,Đại học Y Dược TP HCM,7720602,Kỹ thuật hình ảnh y học,23.85,"A00, B00",,298
2023,Đại học Y Dược TP HCM,7720501,Răng- Hàm -Mặt,26.96,B00,,298
